"objectId","inSize","outSize","totalTime","parsing","extractSchema","X2Full","X2Witness","notElim","merge1","groupize","separation","expansion","preparation","merge3","initGEnv","genWitness","genSuccess","noWitness","valid","X.iterations","cancelledAt","dateAndTime","timeout","git","machine"
"o63977",324,1250,3,1,0,0,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o28263",324,1080,4,0,0,0,1,0,0,0,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o25793",324,1420,3,0,0,0,1,0,0,0,1,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o10059",324,1263,3,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o79589",325,632,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o21828",326,445,2,0,0,0,1,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o53909",327,365,3,0,0,1,0,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o46364",327,767,4,1,0,0,0,0,0,1,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o76160",327,386,2,0,0,0,2,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o54984",328,478,2,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o17626",329,475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o81567",330,285,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o34373",330,1006,2,0,0,0,0,0,0,0,0,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o31608",331,1123,3,0,0,0,1,0,0,0,0,0,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o41599",331,322,5,0,0,0,1,0,0,1,0,0,0,1,2,0,"True","False","True",2,NA,"",NA,"",""
"o91006",331,1745,5,1,0,0,0,0,0,1,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o83723",332,744,2,0,0,0,0,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o48244",332,1345,3,0,0,0,0,0,1,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o73042",332,471,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o69525",333,1205,3,0,0,0,1,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o78089",333,1289,3,0,0,0,0,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o50970",334,642,2,0,0,0,0,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o13948",334,1633,4,0,0,0,1,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o39440",335,761,3,0,0,0,1,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o9818",335,655,20,0,0,0,9,0,1,0,1,0,7,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o53906",335,787,3,1,0,0,0,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o48513",336,1586,4,0,0,0,0,0,0,1,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o63950",336,1016,3,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o45193",337,1435,6,1,0,0,1,0,0,1,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o27835",338,1006,9,0,0,0,3,0,1,1,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41590",338,767,2,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o80622",339,897,5,0,0,0,0,0,0,0,0,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o21730",340,1167,4,0,0,0,1,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o76583",340,820,3,1,0,0,0,0,1,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o25191",341,1789,5,0,0,0,1,0,0,0,0,0,0,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o25194",341,1789,5,0,0,0,0,0,0,0,1,1,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o85922",342,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o43981",343,1480,6,0,0,0,0,0,2,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o48805",344,596,4,0,0,0,0,0,0,0,0,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o70022",344,1027,4,0,0,0,1,0,0,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o69756",345,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41658",346,981,6,0,0,0,1,0,0,0,0,4,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o46259",346,1081,4,0,0,0,1,0,0,1,0,0,0,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o78453",346,1447,4,0,0,1,0,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o60137",346,1021,2,0,0,0,0,0,0,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o74595",347,1534,5,0,0,0,1,0,0,0,0,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o40225",348,1616,9,0,0,2,3,0,0,0,0,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o44972",348,1487,5,0,0,1,0,0,0,1,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o58865",349,536,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o81573",349,1269,4,0,0,0,0,0,0,0,0,0,0,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o78451",349,1479,5,0,0,1,1,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o66644",350,1862,4,0,0,0,0,0,0,0,1,0,0,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o62379",351,591,3,0,0,0,1,0,0,0,0,0,0,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o9850",351,1083,4,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o76909",352,1598,10,0,0,0,2,0,2,1,2,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o89702",352,904,3,0,0,0,1,0,0,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o50969",352,2183,4,0,0,0,0,0,0,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o67200",353,2123,9,0,0,1,1,0,0,0,2,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o39423",353,1172,3,0,0,0,1,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o83384",354,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o40355",355,929,2,0,0,0,0,0,0,0,1,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o56137",355,498,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o16363",356,1588,4,0,0,0,1,0,0,0,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9812",356,1966,3135,1,0,0,2,0,2859,0,269,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o75109",356,166,11,0,1,0,5,0,0,0,0,0,0,0,1,2,"True","False","True",2,NA,"",NA,"",""
"o20466",356,1034,2,0,0,0,0,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o73044",357,751,3,0,0,0,0,0,0,0,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o83725",357,1047,3,0,0,0,0,0,1,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o76665",357,1996,5,0,0,0,1,0,1,0,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9799",358,1852,5,0,1,0,1,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o27843",358,2271,4,0,0,1,0,0,1,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o12642",358,602,2,0,0,0,0,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o20458",359,749,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o25186",360,1561,3,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o43007",360,1100,3,0,0,0,0,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o25185",360,1561,4,0,1,0,0,0,0,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o91003",361,1682,5,1,0,0,0,0,0,0,0,1,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o79481",361,768,2,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o12491",362,522,2,0,0,0,1,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o79441",362,1165,5,0,0,0,2,0,0,0,0,1,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o45117",363,1787,3,0,0,0,1,0,0,0,1,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o78129",363,1138,4,0,1,0,1,0,0,0,1,0,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o36464",363,774,3,0,0,0,1,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o41702",363,802,2,0,0,0,1,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o57656",364,1269,3,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o51255",365,899,2,0,0,0,0,0,1,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o81593",365,1975,4,0,0,0,1,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o71424",366,899,2,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o77425",366,1989,5,0,0,0,2,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o17681",367,994,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o12488",367,738,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o63515",368,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o49989",369,706,2,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o12220",369,1689,5,1,0,0,0,0,0,0,1,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o33732",372,2350,3,0,0,0,0,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o71539",372,1824,3,0,0,0,0,0,1,0,0,1,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o68438",373,489,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41592",373,767,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o59673",373,606,2,0,0,0,0,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o9949",373,1215,4,0,0,0,1,0,1,0,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o65468",374,1452,3,0,0,0,0,0,1,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o47167",375,1435,5,0,0,0,0,0,1,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o44260",375,586,2,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o80287",376,1481,3,0,1,0,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o85193",376,1138,4,0,0,0,0,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o3620",377,498,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o47860",377,1076,3,0,0,0,0,0,1,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o42024",378,1369,4,0,0,0,0,0,0,0,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o89499",378,596,2,0,0,0,0,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o67501",378,777,3,0,0,0,0,0,1,0,0,0,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o76554",379,660,2,0,0,1,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o85901",379,196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o25169",379,764,2,0,0,0,1,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o76642",379,2746,7,0,0,0,1,0,0,1,1,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o89522",380,2373,5,0,0,0,1,0,0,0,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o3211",381,887,2,1,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o6205",382,1577,18,0,0,0,1,0,11,0,3,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o84263",383,2648,5,0,0,0,1,0,0,1,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o12387",383,1983,8,0,1,0,1,0,1,0,1,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o44262",383,497,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9365",384,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o2058",385,1083,3,0,0,0,0,0,0,0,1,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o12209",385,2541,5,0,0,0,0,0,1,0,1,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o23148",386,1927,3,0,0,0,0,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o70288",386,820,2,0,0,0,1,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o76639",388,1727,7,0,0,0,2,0,1,0,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o60269",388,1476,2,0,0,0,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o63288",388,872,3,0,0,0,0,0,0,0,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o40223",389,1765,5,0,0,0,1,0,1,0,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o64870",389,792,3,0,0,0,1,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o9955",390,1854,3083,0,0,0,0,0,2841,0,238,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o62381",390,296,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o57232",391,1324,3,0,0,0,1,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o78404",392,519,11,0,8,0,0,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o83374",392,591,4,0,1,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o68315",392,804,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o68426",395,691,3,0,0,0,0,0,1,0,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o78102",395,433,3,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o36461",395,1375,3,0,0,0,1,0,0,0,0,1,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o45592",395,498,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o46256",396,1518,4,0,0,0,1,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o89900",396,1793,3,0,0,0,1,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o7230",396,1450,4,0,0,0,0,0,0,1,0,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o79709",397,1321,4,0,0,0,0,0,0,1,0,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o85909",397,433,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o43083",397,2253,4,0,0,0,1,0,0,0,1,0,0,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o41691",397,1021,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o60103",397,177,22,0,1,0,0,0,0,1,0,0,0,0,19,1,"True","False","True",2,NA,"",NA,"",""
"o27844",399,1610,8,0,0,0,2,0,2,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o69391",399,1448,3,0,0,0,1,0,0,0,0,1,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o62772",400,1786,3,0,0,0,1,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o89521",400,2362,5,0,0,0,1,0,0,1,1,0,0,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o13435",401,2665,3,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o90950",401,504,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o70518",402,857,8,0,0,0,2,0,1,1,0,0,0,1,2,0,"True","False","True",2,NA,"",NA,"",""
"o26956",402,1244,9,0,1,0,0,0,0,2,0,0,0,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o12490",403,748,3,0,0,0,1,0,1,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o81574",403,1975,4,0,1,0,0,0,0,0,0,0,0,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o17654",403,2902,5,0,0,0,1,0,0,1,0,0,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o42212",404,1733,4,0,0,0,0,0,1,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o74022",404,1631,5,0,1,0,2,0,0,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o21477",404,1552,3,0,0,0,1,0,0,0,1,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o26198",405,600,2,0,0,0,1,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o82290",405,506,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o25968",405,1123,3,1,0,0,0,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o69511",405,1019,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o71448",405,1011,2,0,0,0,0,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o63477",406,990,2,0,0,0,0,0,0,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o67623",406,177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o35906",406,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o79705",407,1384,2,0,0,0,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41729",408,1021,2,0,0,0,0,0,0,0,1,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o60854",408,516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o6167",409,2581,7,0,0,0,2,0,1,1,2,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o39424",409,1180,3,1,0,0,0,0,0,0,0,1,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o10086",410,2075,4,0,0,1,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o9857",410,1885,18,0,0,0,1,0,11,0,4,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o36250",411,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o39871",411,1509,3,0,0,0,0,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o41650",412,575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o28259",412,2641,4,1,0,0,0,0,0,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o82179",412,990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o85971",414,756,3,0,0,0,1,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41787",414,591,2,0,0,0,1,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o55685",415,1258,5,0,0,0,1,0,2,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o46299",415,423,6,1,0,0,1,0,0,1,0,0,0,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o10468",415,1168,4,0,0,0,1,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o71450",415,618,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o25701",416,2686,5,0,0,0,1,0,0,1,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o73043",417,1495,2,0,0,0,0,0,0,0,1,0,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o43974",417,1873,12,0,0,0,0,0,6,0,1,0,0,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o41587",417,503,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o58637",417,1687,3,0,0,1,0,0,0,0,0,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o41591",418,1264,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o68306",418,918,2,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o6219",418,1082,3,0,0,0,1,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o41645",418,592,3,0,1,0,0,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o24544",419,1005,2,0,0,0,0,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o14471",419,1415,3,0,0,0,1,0,0,0,1,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o69499",419,824,2,0,0,0,0,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o76664",419,1615,4,0,0,0,1,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o83301",420,2076,3,0,0,0,0,0,0,0,0,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o29024",420,1073,3,0,0,0,1,0,0,1,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o16365",420,1516,3,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o41682",420,835,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o81723",421,801,4,1,0,0,0,0,0,0,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o79442",421,1372,3,0,0,0,0,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o61120",422,1009,2,0,0,0,1,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o58636",422,1733,2,0,0,0,0,0,0,0,1,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o46198",423,801,3,0,0,0,0,0,0,0,0,0,1,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o20459",424,1034,3,0,0,0,1,0,0,0,0,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o10065",424,1778,5,0,0,0,1,0,0,1,0,0,1,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o90887",425,1246,2,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o42158",425,931,41,1,0,1,3,0,0,1,4,0,6,1,5,12,"True","False","True",2,NA,"",NA,"",""
"o62380",427,1115,2,0,0,0,0,0,0,1,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o53623",429,944,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o46258",429,1202,3,0,0,0,1,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o45133",429,2395,4,0,0,0,1,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o60133",429,1235,3,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o71551",430,1770,3,0,0,0,0,0,0,1,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o69746",430,1539,4,0,0,0,0,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o45175",431,1763,3,0,0,0,1,0,0,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o9910",431,2457,34,0,0,0,1,0,25,0,5,1,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o90494",431,292,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o68311",431,899,2,0,0,0,0,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o66589",431,501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o9851",431,2309,84,0,0,0,15,0,44,1,21,1,0,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o44097",432,1245,4,0,0,0,1,0,0,0,0,1,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o26628",432,1577,3,0,0,0,0,0,0,0,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o41594",432,1514,2,0,0,0,0,0,0,1,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o83378",432,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o79717",432,1734,4,0,0,0,1,0,0,1,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o41692",433,1211,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o72194",434,692,5,0,0,0,2,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o79712",435,2414,4,0,0,0,1,0,0,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o61760",435,1253,3,0,0,0,0,0,0,0,1,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
